,Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population
224,BFA,Burkina Faso,2019,17.6,17.80406272,18.22052455,0.057725776,0.612,8.564,28.34785789,-0.884,2104.873,20.038,18.94730298,1.286242485,27.42591338,-3.23338934,1,6.688333333000001,60.184,10.41059839,3.438234607,97.1499,0.0,0.0,0.453,-1.302,-2.145029181,0.758,6.143920617,0.693,45.31625215,0.694175065,0.18333602,0.152969122,8.327973185,60.40869288,5474995.0,309646453.0,95670.2,0.0,1642729450.0,0.0,0,0,1,20961952.0
225,BGD,Bangladesh,1995,18.338045120000004,21.49076952,27.3043698,0.047403727,0.448,10.147,20.88176074,-0.972,2114.981,10.085,13.13881395,1.554713607,23.58082445,10.29781179,0,12.99,58.244,15.90000685,0.0,0.002122361,0.324387065,0.0131964709999996,0.816,-0.549,0.254019377,0.858,5.455284559,0.279,45.12850071,0.736224174,0.151247874,0.134721041,0.6689099810000005,28.20949608,26556750.0,621529717.0,242.7240312099456,265.2,476.3692606957926,520.4805115784008,1,0,0,122600370.0
226,BGD,Bangladesh,1996,21.14438629,22.5506567,23.26620805,0.047548003,0.451,9.756,18.91199757,-1.067,2164.6939999999995,7.777000000000001,13.88915389,1.571387291,21.68391657,2.3771290300000008,0,12.99,58.94,14.00264514,0.0,0.003336757,0.303754678,0.0178010300000002,0.797,-0.549,-1.255023153,0.858,-5.16455193,0.282,50.12420143,0.718443453,0.141901478,0.150145486,0.5900550459999998,26.076087720000004,27442308.0,516487921.0,260.5127990245819,292.5,783.7504567607774,879.9836685985464,1,0,0,124862179.0
227,BGD,Bangladesh,1997,22.4,23.72425022,23.24614375,0.047916397,0.454,9.402,19.98663128,-1.017,2222.0679999999998,7.948,14.747570711999998,1.58823967,21.86267009,5.305601057,0,12.99,59.671,14.11978066,0.0,0.021304624999999,0.271240318,0.0173308739999997,0.797,-0.46,-1.229147951,0.858,8.853321042,0.276,49.93417578,0.737239599,0.109449685,0.163093731,0.511157807,26.32551339,28359247.0,372299890.4,256.0778558254242,289.57500000000005,676.8257580519962,765.3602778583097,1,0,0,127198069.0
228,BGD,Bangladesh,1998,26.74619293,25.11499074,22.58741576,0.048170332,0.454,9.037,20.49663795,-1.103,2283.401999999998,7.623999999999999,15.77274793,1.605272889,22.66074237,8.402237956,0,12.9325,60.429,14.85983116,0.0,0.060313402,0.316799451,0.008010457,0.797,-0.371,-1.340087155,0.858,7.825648109,0.276,49.83362704,0.735704362,0.099652857,0.179860905,0.5378038020000009,27.8800634,29319941.0,421607840.8,276.7120599746704,289.57500000000005,576.7140516638757,603.5225625000002,1,0,0,129622332.0
229,BGD,Bangladesh,1999,29.54021454,25.86742434,22.65841112,0.047464639,0.454,8.643,20.98723413,-1.256,2349.313,7.308,16.519877006999998,1.622488737,22.37586554,6.106695898,0,13.09916667,61.244,14.38909508,0.0,0.1175497669999927,0.430095812,0.017950739,0.797,-0.5485,-0.291474762,0.858,8.978643048,0.276,50.20074326,0.75558877,0.086548157,0.19990316,0.6636693729999994,28.387940560000004,30328146.0,382495194.0,301.6928732395172,314.925,655.9643736837728,684.7347044169533,1,0,0,132108065.0
230,BGD,Bangladesh,2000,32.0,26.92372616,22.71814808,0.04672014,0.454,8.276,21.77938901,-0.952,2423.2890000000007,7.260000000000002,16.72421088,1.639889359,22.27938268,2.208256209,0,12.755,62.049,14.03531575,0.0,0.2073670000000049,0.687350828,0.0353231479999998,0.806,-0.726,-1.324942639,0.858,8.998203238,0.266,50.5663243,0.74501276,0.072941683,0.207403511,0.9236701440000008,29.32171436,31368347.0,277106807.6000001,326.0948061943054,298.35,1256.4693441079903,1149.566388957609,1,0,0,134544304.0
231,BGD,Bangladesh,2001,35.0,27.58515465,21.84834058,0.046799846,0.458,7.934,24.17959271,-1.02,2483.586,7.291,16.95903953,1.66190958,22.58381187,2.007173742000001,0,12.82,62.836,14.17835702,0.0,0.3801010000000033,0.69948303,0.054371042,0.806,-0.8795,-2.25555231,0.858,9.256955718,0.264,50.58011856,0.745244682,0.065228924,0.210769266,0.9510295110000008,32.09801707,32422870.0,207825440.2,365.1555180549621,331.5,1302.918616673534,1182.8316979240217,1,0,0,136805810.0
232,BGD,Bangladesh,2002,37.8,29.56911363,20.58413442,0.04673529,0.469,7.598,26.20812497,-1.167,2543.534999999998,8.050999999999998,17.4547573,1.684225559,22.83925437,3.3325649330000005,0,12.60916667,63.591,14.31743755,0.0,0.7737509999999972,0.885287428,0.083750111,0.842,-1.033,-0.994764938,0.858,8.389699357,0.241,51.5724175,0.728526115,0.066072211,0.214707866,1.1563158050000002,28.967380719999998,33501404.0,134671332.19999993,384.1609657,331.5,1083.426725152682,934.9100805535436,1,0,0,138933658.0
233,BGD,Bangladesh,2003,40.5,28.99569589,19.8127183,0.046445414,0.469,7.302,26.03862768,-1.111,2624.7559999999994,8.193999999999999,17.79837577,1.706841111,22.47414879,5.668707734000001,0,12.0425,64.288,14.14546156,0.0,0.9682890000000056,0.908071955,0.070842254,0.842,-1.116,-0.601906641,0.858,5.88445428,0.241,52.40049242,0.721764028,0.06766998,0.218852997,1.1726703179999998,27.6578849,34611824.0,143574421.39999998,22735.22347521782,422.175,510037.2072664715,1933.843589145697,1,0,0,140970351.0
234,BGD,Bangladesh,2004,40.6,30.26787033,19.26695957,0.045858394,0.469,7.053,27.91340329,-1.169,2735.190999999999,7.677,18.26293175,1.7246634959999998,22.77972001,7.587536385,0,10.39916667,64.912,14.44207319,0.0,1.946469999999998,0.981489496,0.088665739,0.842,-1.36,-1.020242223,0.858,5.582355611,0.241,52.80586182,0.716097951,0.067761295,0.227814719,1.250330881,26.85823415,35739263.0,303801369.2,65049.24835,411.45,2827534.244274812,1855.3801380806185,1,0,0,142902856.0
235,BGD,Bangladesh,2005,44.2,30.98923031,18.57103955,0.045057397,0.469,6.824,29.3438305,-1.038,2872.9069999999992,7.864000000000001,19.06926404,1.742090106,23.29984422,7.046618162,0,10.615,65.509,14.74399876,0.0,6.219090000000001,1.163325725,0.085431476,0.842,-1.864,-1.190181553,0.858,5.76426912,0.241,52.8799569,0.708811462,0.067235455,0.234159023,1.421508609,34.39693486000001,36869174.0,375756512.3,87620.48089,396.825,3230017.648341488,2113.0979704577708,1,0,0,144715786.0
236,BGD,Bangladesh,2006,50.5,33.45157914,18.03401651,0.044604138,0.466,6.634,31.1657017,-1.075,3029.2340000000004,7.978999999999999,19.23655663646065,1.7676010130000002,24.09532051,6.765261171,0,11.66416667,66.048,15.30756218,0.0,13.067100000000003,1.286890686,0.1011107520000003,0.842,-1.507,-0.848458156,0.858,5.466993809,0.242,52.74459719,0.712598801,0.066761076,0.236671984,1.621914501,38.11192443,37989297.0,547377444.4,303533.08126068115,373.425,11001654.915494962,1799.1674628284482,1,0,0,146405973.0
237,BGD,Bangladesh,2007,46.5,34.12777478,17.80653678,0.044283587,0.331,6.51,32.04283305,-1.021,3187.352999999999,7.763000000000002,19.25648752374268,1.793485641,24.50054101,9.106984969,0,12.635,66.458,15.93407299,0.0,23.2247,0.783588563,0.1466314009999996,0.794,-1.543,-0.49507495,0.858,5.789111436,0.248,52.8840218,0.724757791,0.06268651,0.233759537,1.280146844,39.94238265,39091817.0,574975542.8,388928.1093606949,364.65,17687828.565595876,1521.4067722588445,1,0,0,147989278.0
238,BGD,Bangladesh,2008,54.3,34.71084821,17.59569554,0.043746278,0.296,6.319,34.04219175,-1.007,3324.834999999999,8.175,19.966168624289462,1.819749236,24.7270013,8.901944895,0,12.88916667,67.047,16.12436697,0.0,29.8647,0.712400706,0.2076025579999996,0.794,-1.508,-1.575739533,0.858,4.66174257,0.247,52.93212168,0.716337442,0.058775481,0.241068155,1.2459084239999996,42.62091403,40166815.0,758159400.8,677687.5511507988,335.4,56296631.52307484,1971.5549170422432,1,0,0,149474264.0
239,BGD,Bangladesh,2009,57.1,36.11292658,17.10462905,0.043211445,0.414,6.181,36.19103757,-0.991,3462.6609999999982,7.896000000000001,20.41262485346559,1.846397519,25.29557218,5.423472362000001,0,13.32666667,67.527,16.48018606,0.0,34.04129999999999,0.851690938,0.080921545,0.903,-1.547,-0.860746899,0.858,6.146538332,0.147,53.32332353,0.715338469,0.058855157,0.244503677,1.1926787649999993,40.09279622,41205308.0,1474663255.0,858322.8825907707,354.9,38530910.38602159,984.5980791812392,1,0,0,150873714.0
240,BGD,Bangladesh,2010,55.3,35.87543213,17.00118126,0.043046098,0.419,6.049,40.96132263,-1.159,3630.4,8.367999999999999,20.98790162292769,1.873435974,24.95647673,8.126676392,0,12.21916667,68.009,16.12122836,0.0,44.6275,0.898444844,0.1104013760000004,0.914,-1.426,-0.683495734,0.858,4.736123569,0.12,53.49829628,0.704765439,0.056878649,0.239676088,1.4159096990000002,37.80284267,42198665.0,1402905709.0,731559.1342,345.1499999999999,43266463.41963803,1223.140097,1,0,0,152201981.0
241,BGD,Bangladesh,2011,59.6,35.26502175,16.80998676,0.043075763,0.419,5.93,42.47024116,-1.25,3822.1650000000022,8.57,21.599271411293604,1.897531152,25.0452996,11.39516516,0,13.32166667,68.499,15.99673425,0.0,54.9307,1.051225408,0.1482375109999996,0.914,-1.405,-1.58948316,0.858,5.064197686,0.122,53.04579211,0.700059414,0.053531468,0.237004116,1.5894250679999995,47.42084984,43174476.0,1270812046.0,667339.9573659897,340.275,46361358.5597356,1655.0872097110184,1,0,0,153591076.0
242,BGD,Bangladesh,2012,65.5,37.42833402,16.17756317,0.042803984,0.419,5.847,43.00066938,-1.021,4014.776,9.139,22.59062339,1.921936274,25.30995939,6.217504221,0,13.94416667,68.989,15.91422067,0.0,62.6684,1.066324564,0.1652393290000002,0.914,-1.379,-0.992971714,0.859,5.343332659,0.118,53.15157724,0.740874112,0.059374787,0.250090003,1.554569775000001,48.11092275,44162100.0,1212874143.0,861840.1060433388,265.3759010898187,45234802.06450672,1247.265840642711,1,0,0,155070101.0
243,BGD,Bangladesh,2013,61.5,36.78715404,15.493278,0.042462353,0.461,5.778,41.79475481,-1.069,4208.23,9.230999999999998,22.411082546000003,1.946655273,26.30707016,7.530406409,0,13.59333333,69.487,16.44201947,0.0,74.4595,0.78131638,0.1365475769999999,0.899,-1.628,-1.218868399,0.845,5.988693902,0.1169999999999999,53.39018142,0.743919551,0.058494393,0.241816133,1.1516838849999995,46.29640272,45144971.0,1496418712.0,855594.3003,243.7152877221562,39018382.74,1266.8888356440289,1,0,0,156532141.0
244,BGD,Bangladesh,2014,62.4,35.41880081,15.3516209,0.04207195,0.536,5.703,43.73612387,-1.178,4423.114000000001,9.129,23.24535843,1.971692204,26.31104678,6.991638892,0,12.945,70.016,16.61270766,0.0,80.3128,0.73705326,0.095958161,0.898,-0.896,-0.879455614,0.845,6.885866277,0.1129999999999999,53.63575432,0.731735885,0.057832483,0.252678394,1.0471807479999995,44.5140802,46116983.0,1469998146.0,943624.8017511368,223.44740322568128,35444360.63349148,972.4977943698964,1,0,0,157964929.0
245,BGD,Bangladesh,2015,74.0,34.49447684,14.78299644,0.041563347,0.56,5.638,44.40697181,-1.205,4673.236000000001,8.212999999999997,23.36984549,1.99705112,26.83139483,6.19428023,0,11.70916667,70.543,16.78867356,0.0,82.4276,0.628140947,0.051618323,0.885,-1.21,-1.583994946,0.839,5.512644316,0.1379999999999999,53.71383194,0.720482171,0.056087349,0.246191815,0.89981388,42.08599631,47081010.0,1612750661.0,676706.7462573051,197.6756504660437,20548784.459986266,527.4134536449094,1,0,0,159383179.0
246,BGD,Bangladesh,2016,75.9,35.61162831,13.46479232,0.041324269,0.56,5.575,37.79864267,-1.268,4938.829,8.437999999999999,23.74166292,2.022736311,31.06915138,5.513525727,0,10.40916667,71.075,20.3479481,0.0,84.5595,0.490629925,0.031494026,0.8879999999999999,-1.26,-1.567545786,0.839,-13.64213564,0.136,51.20780399,0.712935925,0.058135983,0.255267233,0.7161407569999998,31.33415013,48043194.0,1546472205.0,1022590.2340893744,177.8907240047437,34086006.20388868,368.7900808909053,1,0,0,160811932.0
247,BGD,Bangladesh,2017,88.0,34.10724346,12.95727604,0.041337609,0.549,5.512,40.44895614,-1.05,5226.652,8.068000000000001,24.2989061,2.048751593,31.24829196,5.702070157,0,9.54,71.606,20.07506151,0.0,93.069,0.509162512,0.046039527,0.895,-1.254,-2.631416483,0.817,4.276539894,0.121,51.38390054,0.712024927,0.058109701,0.263905674,0.71042001,29.999730670000005,48982779.0,1625254742.0,1161615.336187363,162.3624784652062,50537710.39194897,395.59931111023934,1,0,0,162186147.0
248,BGD,Bangladesh,2018,86.9,34.09532089,12.48007719,0.041294012,0.569,5.442,40.02473659,-1.055,5565.68,8.882000000000001,24.913410693000003,2.075101614,31.98281359,5.543621394999999,0,9.650833333,72.122,20.80229593,0.0,98.9289,0.50178363,0.0613027610000003,0.9,-0.986,-2.466566613,0.806,3.634303658,0.1159999999999999,50.89016072,0.706620395,0.059622459,0.273565173,0.6492388229999992,32.51463172,49903270.0,1536342079.0,924232.9437503816,120.4214433157312,47044439.04588159,374.8845792679012,1,0,0,163523103.0
249,BGD,Bangladesh,2019,92.2,34.92299947,11.97532314,0.041132402,0.6,5.372,39.03447094,-1.18,5815.383,8.144000000000002,24.9882671,2.101790428,32.8525492,5.591996399,0,9.555833333,72.625,21.20794388,0.0,100.4,0.516998313,0.0401609169999996,0.901,-0.929,-3.713819491,0.797,5.689563715,0.1029999999999999,50.84928874,0.704561174,0.064173646,0.275835454,0.6377175640000008,31.57805449,50830886.0,1413763540.0,806606.2396,110.22726758793748,29108462.02057378,201.35663953173443,1,0,0,164913055.0
250,BGR,Bulgaria,1995,100.0,26.16036671,9.218320939,0.055859976,0.362,13.6,27.53863243,0.375,11528.769,31.688,8.894066873456055,2.822603941,17.88924626,62.05483368,0,79.3615,71.05341463,14.346518671475756,0.45905898,0.246768535000001,0.006280575,0.0145595590000002,0.371,-0.091,3.736854177,0.723,-23.95911572,0.737,65.27827969,0.518111885,0.384702504,0.005502314,0.8533506719999995,55.262735,5702133.0,716668050.7,33361123.75494985,0.0,1860674377.344064,0.0,1,0,0,8406067.0
251,BGR,Bulgaria,1996,100.0,10.28817323,9.592577335,0.054446131,0.359,14.0,50.70866552,0.516,12256.596,31.688,2.7572942493797967,2.83827734,16.2131442,121.6075424,0,291.05985,70.89731707,13.624963384245678,0.400762419,0.3164719680000019,0.007775247,0.021771523,0.365,-0.091,3.736854177,0.723,139.9637132,0.743,65.93147486,0.572988391,0.301047981,0.004683878,1.001624722,85.82079145,5661482.0,585607783.7,33707946.48644364,0.0,1693288772.8317325,0.0,1,0,0,8362826.0
252,BGR,Bulgaria,1997,100.0,22.05018403,20.47684372,0.052837543,0.345,14.7,8.546145914,0.51,10607.911,31.688,8.023959703262692,2.854037762,21.77506969,1058.373559,0,213.0184167,70.35121951,23.390121816038352,0.467956972,0.8414507280000052,0.007788816,0.016131319,0.345,0.2419999999999999,3.736854177,0.723,-69.1063591,0.762,49.09088244,0.525026083,0.284791499,0.063793391,0.9699718539999987,86.46373647,5623899.0,941803456.4,29832244.440611247,0.0,1355590198.8580973,0.0,1,0,0,8312068.0
253,BGR,Bulgaria,1998,100.0,25.67451476,13.41156426,0.053958282,0.345,14.3,8.944892672000002,0.393,11087.3,31.688,10.1329053,2.869885921,21.28919467,18.67220444,0,14.08335,71.06097561,17.938751881472022,0.178116689,1.5422116070000058,0.000637128,0.005027672,0.3309999999999999,0.575,3.736854177,0.723,-14.83204662,0.793,54.43540935,0.451412529,0.351884931,0.1049477679999999,0.5370672610000007,77.04520303,5603501.0,1115532914.0,30235025.43473388,0.0,1086827595.786723,0.0,1,0,0,8256786.0
254,BGR,Bulgaria,1999,100.0,16.33396457,12.95862434,0.056273561,0.345,13.6,11.47815096,0.3329999999999999,10204.633,36.307,13.53625941,2.885821581,22.33843907,2.5730428189999994,0,13.498425,71.41219512,19.00816360439507,0.06521625,4.288006531000001,0.000624282,0.0163645929999995,0.3309999999999999,0.4765,3.736854177,0.723,9.852276592,0.793,53.40346276,0.519210398,0.33989656,0.127454638,0.6172069530000002,90.07496166,5587165.0,2088438100.0,25409764.45263008,0.0,820341709.8680431,0.0,1,0,0,8210624.0
255,BGR,Bulgaria,2000,88.1,13.82128169,10.97048236,0.057973761,0.345,14.1,11.955574569999996,0.4119999999999999,10564.699,36.525,15.25310721,2.90184617,22.67758298,10.31626213,0,11.34338333,71.66341463,17.137934472941776,0.043346282,9.224399999999996,0.002527702,0.074139153,0.3309999999999999,0.378,3.247128521,0.766,3.690178269,0.793,54.01625891,0.527554512,0.326711833,0.124847084,0.6822504739999999,77.74570416,5577216.0,2117878428.0,26549035.00429878,0.0,851268836.1829644,0.0,1,0,0,8170172.0
256,BGR,Bulgaria,2001,88.6,15.69397593,10.60325324,0.060260024,0.384,14.0,14.33799895,0.374,11327.838,35.897,17.567782988999998,2.919458628,23.98088173,7.360939272,0,11.11076667,71.76829268,19.894182208325745,0.025760204,19.5498,0.007501412,0.019228425,0.387,0.423,2.988397147,0.766,4.70518301,0.774,53.49107333,0.537971973,0.329235941,0.140717238,0.7143352099999998,79.08136875,5542063.0,1877394558.0,26737538.84202313,0.0,952561563.4239924,0.0,1,0,0,8009142.0
257,BGR,Bulgaria,2002,89.1,17.61628242,9.710569628,0.063181102,0.408,14.4,18.77728457,0.397,12062.246,34.46,17.90650033,2.937177896,24.00451182,5.810143657,0,9.207841667,71.86585366,20.96464785804964,0.017954483,33.0395,0.004320923,0.0210526230000001,0.387,0.468,1.165474057,0.904,5.16085367,0.774,55.26064208,0.550752401,0.322947502,0.139786467,0.459805802,75.26961101,5445723.0,1879708564.0,26135219.28645428,0.0,782536562.7165813,0.0,1,0,0,7837161.0
258,BGR,Bulgaria,2003,89.6,16.54088584,9.09562775,0.066139802,0.408,14.4,25.895169079999995,0.401,12766.418,35.767,19.26284048,2.955004692,24.31940238,2.348641696,0,8.543366667,72.06585366,20.96150217733005,0.0145644579999999,44.8576,0.002902046,0.016183035,0.387,0.174,1.6969308099999998,0.904,6.217822183,0.774,53.85262004,0.56600076,0.331614226,0.140645429,0.4305719529999994,79.01388537,5425689.0,2095263224.0,27423867.227494888,0.0,832878267.5376626,0.0,1,0,0,7775327.0
259,BGR,Bulgaria,2004,90.1,16.78100348,8.452185377,0.067938022,0.408,14.3,33.144639,0.3099999999999999,13668.039,36.204,20.61803118,2.97293973,23.13340524,6.147130742,0,8.871325,72.56341463,20.84053054326029,0.1098836919999999,61.0333,0.043172415,0.0286550759999997,0.387,0.004,3.000233221,0.904,3.115854481,0.774,54.05453377,0.580166936,0.31061402,0.163848832,1.137211743,93.06389796,5395577.0,2132016600.0,26596758.731245387,0.0,1430455496.3410995,0.0,1,0,0,7716860.0
260,BGR,Bulgaria,2005,90.6,16.7100668,7.283685729,0.069184825,0.408,14.8,39.06344566,0.351,14712.691,36.22,25.08266458,2.990983725,24.23239858,5.038838071000001,0,8.660983333,72.56097561,20.38259548553018,0.2818306429999999,81.1551,0.046301908,0.037174268,0.387,0.1469999999999999,3.385327116,0.904,1.93886978,0.774,53.52907146,0.601174653,0.270583361,0.21031335,0.98190151,99.71421121,5367941.0,1533190272.0,24852628.26263488,0.0,1383869128.6889434,0.0,1,0,0,7658972.0
261,BGR,Bulgaria,2006,91.2,15.32407638,6.096284921,0.069505416,0.407,14.9,42.45044567,0.4269999999999999,15794.279,35.722,26.73836398,3.009137392,25.37040252,7.261594628,0,8.892525,72.61219512,20.385004045883576,1.094883974,108.025,0.087354192,0.0372114669999996,0.381,0.3940000000000001,4.129055546,0.904,2.000862766,0.781,52.94011189,0.574795008,0.276127905,0.244985372,1.831438115,111.0474628,5359292.0,1259947992.0,25837183.72803726,0.0,1777860947.245397,0.0,1,0,0,7601022.0
262,BGR,Bulgaria,2007,91.7,10.39676797,4.651784892,0.069358572,0.392,15.0,58.45850745,0.4389999999999999,16931.389,36.2,27.85062689,3.027400732,26.2601834,8.40253419,0,9.997766667,72.66341463,20.156138588813704,0.896092542,130.455,0.044011129,0.03206793,0.353,0.358,3.66789196,0.904,-0.948807878,0.78,53.92317204,0.606012225,0.26820758,0.254112124,1.6864723680000004,123.5325577,5333378.0,965336223.8,28872881.67848926,0.0,2134560364.1005745,0.0,1,0,0,7545338.0
263,BGR,Bulgaria,2008,92.3,15.53572407,5.869626922,0.068384349,0.392,14.8,66.92029488,0.4209999999999999,18048.793,36.184,31.77166062,3.045775414,24.99057855,12.3487196,0,10.861425,72.96341463,20.663123857716247,0.515520517,138.397,0.0431769269999999,0.038592844,0.359,0.37,2.65398418,0.904,2.551230555,0.782,53.21625177,0.583367765,0.287214339,0.295338959,1.974702766,124.6887475,5312383.0,940913415.9,29197182.613208316,0.0,3144530493.9732304,0.0,1,0,0,7492561.0
264,BGR,Bulgaria,2009,92.9,20.27664966,4.235785660000001,0.065186515,0.404,14.5,68.95856758,0.3309999999999999,17543.481,32.916,27.34279617,3.064261198,26.56734051,2.753202239,0,11.335,73.41219512,20.66656950241476,0.15992395,139.621,0.002671847,0.0216533529999995,0.5,0.354,-0.583334409,0.904,7.116723605,0.709,56.09344935,0.556601226,0.277057439,0.24451232,0.704216079,92.6926456,5308017.0,957663625.8,27432401.836414345,0.0,1831035831.6414983,0.0,1,0,0,7444443.0
265,BGR,Bulgaria,2010,93.5,21.64013681,4.032500762,0.061884496,0.432,14.9,68.20166581,0.382,17956.035,30.785,21.99931261,3.082859516,23.75417724,2.438990604999999,0,11.14436667,73.51219512,19.29687319074613,0.724359681,137.14,0.0111255679999999,0.02532916,0.504,0.36,-3.521618528,0.904,10.30151998,0.694,59.50056965,0.575720191,0.271306723,0.201910004,1.6797540370000004,103.3805223,5288958.0,940766805.7,29573679.693424582,0.0,2588934764.741828,0.0,1,0,0,7395599.0
266,BGR,Bulgaria,2011,94.1,23.14620486,4.661369068,0.060010839,0.427,14.7,65.27895338,0.4549999999999998,18775.779,30.12,20.50569356,3.094154358,25.03010121,4.219903465999999,0,10.62945833,74.16341463,19.297571128735992,0.816225356,141.938,0.089093047,0.036727852,0.504,0.302,-1.520905613,0.904,4.256438877,0.696,57.59050614,0.594261825,0.255449116,0.197638869,2.1426700479999994,117.4181039,5335633.0,937859037.7,37271965.03561278,0.0,3610569631.0,0.0,1,0,0,7348328.0
267,BGR,Bulgaria,2012,94.7,22.56032351,4.430140024,0.058813684,0.404,15.0,65.78328854,0.517,19027.185,32.085,21.05824785,3.105490685,25.3837647,2.954568298,0,9.714208333,74.31463415,19.307853628724317,0.847075071,147.338,0.087087213,0.037776158,0.495,0.38,-0.146704761,0.904,8.5074124,0.71,57.18187185,0.620383859,0.244628832,0.200116292,1.604648805,123.9713227,5316384.0,938866915.0,33576797.67835579,0.0,2791418566.862925,0.0,1,0,0,7305888.0
